appId,date,dauReal,predictionLoss,newinstalls,category,ratings,daily_ratings,reviews,daily_reviews
com.app.55537,2024-01-21,49813.0,9161.0,106.0,OTHERS,2322.0,0.0,1244.0,1.0
com.app.91390,2024-01-21,31819.0,16385.0,2960.0,BUSINESS,160556.0,6.0,105578.0,3.0
com.app.55481,2024-01-21,18370.0,2746.0,1884.0,FINANCE,47885.0,4.0,25523.0,2.0
com.app.95243,2024-01-21,49640.0,2569.0,1812.0,FINANCE,27510.0,1.0,15277.0,1.0
com.app.97802,2024-01-21,3735.0,10498.0,191.0,OTHERS,2442.0,0.0,1030.0,0.0
com.app.87362,2024-01-21,209827.0,26117.0,10317.0,OTHERS,664445.0,34.0,257834.0,-10.0
com.app.95444,2024-01-21,2005.0,1380.0,444.0,FINANCE,2809.0,1.0,1057.0,0.0
com.app.80525,2024-01-21,9905.0,4805.0,1088.0,FINANCE,287730.0,-8.0,158649.0,-6.0
com.app.80610,2024-01-21,665275.0,118262.0,10876.0,BUSINESS,900624.0,44.0,361496.0,10.0
com.app.63770,2024-01-21,189994.0,5411.0,4497.0,FINANCE,254285.0,20.0,42675.0,5.0
com.app.87209,2024-01-21,2495.0,1372.0,40.0,FINANCE,2629.0,2.0,512.0,1.0
com.app.72653,2024-01-21,15620.0,1421.0,792.0,FINANCE,36209.0,9.0,15328.0,2.0
com.app.27567,2024-01-21,8822.0,2099.0,1495.0,TRAVEL_AND_LOCAL,2521.0,0.0,1437.0,0.0
com.app.90857,2024-01-21,4325.0,1327.0,0.0,SHOPPING,97353.0,0.0,40771.0,0.0
com.app.50792,2024-01-21,7143.0,1128.0,639.0,FINANCE,10095.0,0.0,4810.0,0.0
com.app.79754,2024-01-21,8441.0,5083.0,639.0,OTHERS,101627.0,19.0,6802.0,3.0
com.app.54019,2024-01-21,5043.0,4975.0,402.0,SHOPPING,2142.0,1.0,277.0,0.0
com.app.97976,2024-01-21,5909.0,8442.0,870.0,SHOPPING,8269.0,0.0,3085.0,4.0
com.app.96897,2024-01-21,26581.0,4544.0,1213.0,FINANCE,11506.0,12.0,5421.0,0.0
com.app.78762,2024-01-21,85892.0,11030.0,153.0,OTHERS,89064.0,1.0,33849.0,0.0
com.app.53788,2024-01-21,1155.0,1163.0,162.0,OTHERS,12732.0,0.0,5835.0,0.0
com.app.89034,2024-01-21,44668.0,1358.0,520.0,OTHERS,2561.0,0.0,1624.0,0.0
com.app.34656,2024-01-21,47273.0,5981.0,2856.0,SHOPPING,44833.0,2.0,18258.0,0.0
com.app.58221,2024-01-21,57325.0,9380.0,1204.0,OTHERS,92872.0,53.0,17815.0,1.0
com.app.86367,2024-01-21,78635.0,2325.0,1533.0,FINANCE,42849.0,12.0,18515.0,8.0
com.app.82889,2024-01-21,911.0,1376.0,77.0,FINANCE,1759.0,2.0,513.0,0.0
com.app.72656,2024-01-21,39857.0,6999.0,1464.0,OTHERS,45968.0,0.0,8903.0,1.0
com.app.96938,2024-01-21,49813.0,1160.0,0.0,OTHERS,43801.0,1.0,15380.0,1.0
com.app.93571,2024-01-21,2933549.0,109991.0,20916.0,OTHERS,1058156.0,199.0,320642.0,28.0
com.app.59849,2024-01-21,40714.0,16091.0,2007.0,OTHERS,1473835.0,-66.0,374681.0,-56.0
com.app.80569,2024-01-21,12398.0,4319.0,634.0,SHOPPING,140718.0,11.0,14281.0,1.0
com.app.88516,2024-01-21,1237.0,6957.0,576.0,OTHERS,2466.0,0.0,315.0,0.0
com.app.55621,2024-01-21,274542.0,12402.0,6700.0,FINANCE,241128.0,8.0,129848.0,4.0
com.app.23305,2024-01-21,4753393.0,125272.0,31315.0,OTHERS,2557794.0,147.0,1136372.0,34.0
com.app.30329,2024-01-21,871729.0,72257.0,24386.0,FOOD_AND_DRINK,1417382.0,427.0,170852.0,16.0
com.app.14509,2024-01-21,968433.0,37792.0,18473.0,FINANCE,1257981.0,82.0,586975.0,14.0
com.app.60633,2024-01-21,10235.0,12478.0,400.0,OTHERS,176697.0,0.0,18393.0,1.0
com.app.85231,2024-01-21,9442.0,1507.0,423.0,FINANCE,36541.0,0.0,21564.0,0.0
com.app.14811,2024-01-21,12351.0,1289.0,862.0,FINANCE,8413.0,2.0,4736.0,1.0
com.app.85803,2024-01-21,3437.0,798.0,115.0,BUSINESS,3254.0,6.0,863.0,0.0
com.app.78155,2024-01-21,10974.0,1163.0,249.0,FINANCE,11139.0,0.0,6795.0,0.0
com.app.65216,2024-01-21,8779.0,3016.0,1405.0,FINANCE,9936.0,1.0,4344.0,0.0
com.app.78794,2024-01-21,5631479.0,132978.0,52573.0,FINANCE,2125211.0,112.0,958989.0,44.0
com.app.31454,2024-01-21,2202.0,1185.0,199.0,OTHERS,1135.0,0.0,696.0,0.0
com.app.92275,2024-01-21,58859.0,5367.0,4097.0,SHOPPING,224683.0,5.0,28095.0,1.0
com.app.47280,2024-01-21,5981757.0,55612.0,25909.0,FINANCE,6387130.0,115.0,1465914.0,61.0
com.app.64353,2024-01-21,193487.0,1921.0,790.0,FINANCE,24117.0,0.0,9278.0,0.0
com.app.92210,2024-01-21,9342.0,4216.0,478.0,TRAVEL_AND_LOCAL,8879.0,2.0,3554.0,0.0
com.app.68335,2024-01-21,6793.0,1326.0,436.0,FINANCE,4768.0,3.0,3241.0,1.0
com.app.66274,2024-01-21,6965.0,487.0,364.0,BUSINESS,22256.0,0.0,12705.0,0.0
com.app.55057,2024-01-21,2513.0,3352.0,519.0,OTHERS,41953.0,0.0,8257.0,0.0
com.app.22262,2024-01-21,78036.0,4738.0,2893.0,FINANCE,86855.0,19.0,17699.0,9.0
com.app.59245,2024-01-21,9800.0,1275.0,326.0,FINANCE,7193.0,0.0,4006.0,0.0
com.app.36145,2024-01-21,241931.0,11911.0,7083.0,SHOPPING,188547.0,13.0,70377.0,5.0
com.app.64851,2024-01-21,4485.0,1630.0,134.0,FINANCE,10318.0,0.0,1166.0,0.0
com.app.48065,2024-01-21,566438.0,28265.0,9979.0,SHOPPING,527176.0,30.0,101483.0,1.0
com.app.24343,2024-01-21,17711.0,9821.0,2034.0,TRAVEL_AND_LOCAL,14516.0,0.0,4396.0,0.0
com.app.40009,2024-01-21,83344.0,1818.0,771.0,OTHERS,63651.0,1.0,25281.0,1.0
com.app.83359,2024-01-21,113622.0,3232.0,2059.0,SHOPPING,36073.0,1.0,13063.0,0.0
com.app.47938,2024-01-21,1966.0,1393.0,669.0,SHOPPING,2650.0,0.0,1211.0,0.0
com.app.91525,2024-01-21,5409.0,5624.0,155.0,TRAVEL_AND_LOCAL,3910.0,0.0,715.0,2.0
com.app.37873,2024-01-21,30188.0,15025.0,609.0,OTHERS,46855.0,8.0,16455.0,2.0
com.app.84714,2024-01-21,164804.0,13755.0,1547.0,OTHERS,342673.0,26.0,59185.0,2.0
com.app.44541,2024-01-21,1596.0,7973.0,945.0,FOOD_AND_DRINK,177228.0,-8.0,41.0,0.0
com.app.45088,2024-01-21,3355212.0,78152.0,15044.0,FINANCE,2660823.0,257.0,462916.0,26.0
com.app.35851,2024-01-21,15411.0,9272.0,1399.0,OTHERS,24693.0,11.0,6200.0,0.0
com.app.87411,2024-01-21,23453.0,2631.0,2196.0,FINANCE,76565.0,7.0,30144.0,2.0
com.app.78470,2024-01-21,18281.0,3274.0,3553.0,SHOPPING,98895.0,1.0,27675.0,3.0
com.app.69241,2024-01-21,915.0,1376.0,67.0,OTHERS,1480.0,0.0,775.0,0.0
com.app.50679,2024-01-21,7972.0,1088.0,370.0,FINANCE,29085.0,3.0,9188.0,3.0
com.app.90842,2024-01-21,30894.0,2813.0,1209.0,FINANCE,41388.0,0.0,21713.0,3.0
com.app.24438,2024-01-21,52696.0,9412.0,4689.0,OTHERS,75961.0,16.0,29501.0,6.0
com.app.72306,2024-01-21,22519.0,7615.0,663.0,BUSINESS,34336.0,0.0,14625.0,0.0
com.app.20657,2024-01-21,3628.0,1348.0,269.0,OTHERS,7675.0,0.0,1311.0,0.0
com.app.94251,2024-01-21,40818.0,1191.0,887.0,FINANCE,68055.0,7.0,17182.0,0.0
com.app.61743,2024-01-21,47452.0,2645.0,1429.0,SHOPPING,203016.0,9.0,47890.0,3.0
com.app.88484,2024-01-21,2300010.0,80178.0,25139.0,SHOPPING,1937574.0,49.0,688282.0,-1.0
com.app.64140,2024-01-21,78256.0,8604.0,792.0,SHOPPING,203527.0,7.0,26546.0,9.0
com.app.45949,2024-01-21,346665.0,37262.0,10692.0,OTHERS,500864.0,96.0,44057.0,13.0
com.app.31404,2024-01-21,7791.0,1161.0,247.0,FINANCE,13245.0,0.0,6929.0,0.0
com.app.37148,2024-01-21,9887.0,1171.0,506.0,FINANCE,15912.0,0.0,8625.0,0.0
com.app.97988,2024-01-21,3537.0,1175.0,423.0,SHOPPING,10759.0,2.0,4236.0,0.0
com.app.36145,2024-01-22,252947.0,13618.0,7177.0,SHOPPING,188560.0,184.0,70382.0,30.0
com.app.45088,2024-01-22,4177701.0,88985.0,15008.0,FINANCE,2661080.0,3335.0,462942.0,306.0
com.app.89034,2024-01-22,32527.0,1766.0,524.0,OTHERS,2561.0,1.0,1624.0,1.0
com.app.59245,2024-01-22,26304.0,1548.0,326.0,FINANCE,7193.0,1.0,4006.0,2.0
com.app.31454,2024-01-22,5276.0,1784.0,199.0,OTHERS,1135.0,0.0,696.0,0.0
com.app.53788,2024-01-22,1808.0,1374.0,159.0,OTHERS,12732.0,2.0,5835.0,0.0
com.app.94251,2024-01-22,48062.0,1166.0,866.0,FINANCE,68062.0,24.0,17182.0,9.0
com.app.20657,2024-01-22,6042.0,1900.0,272.0,OTHERS,7675.0,8.0,1311.0,0.0
com.app.24438,2024-01-22,62987.0,9663.0,4650.0,OTHERS,75977.0,73.0,29507.0,22.0
com.app.72306,2024-01-22,40951.0,8166.0,670.0,BUSINESS,34336.0,5.0,14625.0,6.0
com.app.88484,2024-01-22,2563188.0,95207.0,25333.0,SHOPPING,1937623.0,463.0,688272.0,5.0
com.app.61743,2024-01-22,52661.0,2238.0,1439.0,SHOPPING,203025.0,163.0,47889.0,12.0
com.app.64851,2024-01-22,10447.0,2504.0,134.0,FINANCE,10318.0,14.0,1166.0,4.0
com.app.45949,2024-01-22,440825.0,32268.0,10692.0,OTHERS,500960.0,1946.0,44070.0,168.0
com.app.64140,2024-01-22,88994.0,6879.0,792.0,SHOPPING,203534.0,222.0,26545.0,14.0
com.app.58221,2024-01-22,105638.0,9569.0,1205.0,OTHERS,92871.0,64.0,17816.0,32.0
com.app.86367,2024-01-22,101000.0,2330.0,1493.0,FINANCE,42861.0,59.0,18523.0,28.0
com.app.13655,2024-01-22,18325.0,1529.0,949.0,FINANCE,62676.0,-2.0,26330.0,-3.0
com.app.88311,2024-01-22,12047.0,2528.0,781.0,FINANCE,4392.0,28.0,682.0,3.0
com.app.84237,2024-01-22,40221.0,1784.0,0.0,DESCONHECIDO,0.0,0.0,0.0,0.0
com.app.97548,2024-01-22,5276.0,6988.0,4105.0,SHOPPING,210352.0,35.0,30229.0,2.0
com.app.90856,2024-01-22,23333.0,2464.0,458.0,FINANCE,15647.0,8.0,6780.0,6.0
com.app.98198,2024-01-22,2769.0,1912.0,41.0,OTHERS,3946.0,0.0,2136.0,0.0
com.app.90128,2024-01-22,32527.0,1784.0,0.0,DESCONHECIDO,0.0,0.0,0.0,0.0
com.app.38543,2024-01-22,6250.0,6253.0,754.0,SHOPPING,18863.0,5.0,7291.0,4.0
com.app.14360,2024-01-22,1399.0,1784.0,0.0,DESCONHECIDO,0.0,0.0,0.0,0.0
com.app.55621,2024-01-22,375821.0,17478.0,6849.0,FINANCE,241136.0,89.0,129852.0,29.0
com.app.37904,2024-01-22,58423.0,27406.0,12446.0,SHOPPING,1779.0,128.0,539.0,24.0
com.app.96361,2024-01-22,993.0,2751.0,41.0,OTHERS,1251.0,1.0,536.0,0.0
com.app.88516,2024-01-22,1318.0,5745.0,576.0,OTHERS,2466.0,1.0,315.0,0.0
com.app.80569,2024-01-22,13626.0,4366.0,634.0,SHOPPING,140729.0,148.0,14282.0,3.0
com.app.59849,2024-01-22,50777.0,22021.0,1992.0,OTHERS,1473818.0,-65.0,374663.0,-54.0
com.app.93571,2024-01-22,3179413.0,110278.0,21002.0,OTHERS,1058355.0,1080.0,320670.0,111.0
com.app.96938,2024-01-22,45714.0,1636.0,0.0,OTHERS,43802.0,3.0,15381.0,1.0
com.app.36612,2024-01-22,20644.0,4691.0,299.0,SHOPPING,1333.0,28.0,520.0,1.0
com.app.72656,2024-01-22,69939.0,6491.0,1466.0,OTHERS,45968.0,9.0,8904.0,3.0
com.app.82889,2024-01-22,1107.0,1893.0,77.0,FINANCE,1758.0,0.0,513.0,0.0
com.app.31404,2024-01-22,10632.0,1381.0,248.0,FINANCE,13245.0,1.0,6929.0,0.0
com.app.48916,2024-01-22,929.0,2673.0,0.0,DESCONHECIDO,0.0,0.0,0.0,0.0
com.app.65216,2024-01-22,14483.0,4153.0,1394.0,FINANCE,9935.0,5.0,4344.0,1.0
com.app.55057,2024-01-22,5359.0,3436.0,519.0,OTHERS,41953.0,10.0,8257.0,2.0
com.app.90857,2024-01-22,4259.0,1784.0,0.0,SHOPPING,97353.0,0.0,40771.0,0.0
com.app.14509,2024-01-22,1308426.0,50433.0,17945.0,FINANCE,1258063.0,1274.0,586989.0,270.0
com.app.30329,2024-01-22,828011.0,72153.0,24359.0,FOOD_AND_DRINK,1417809.0,1289.0,170868.0,66.0
com.app.23305,2024-01-22,5251183.0,130321.0,30732.0,OTHERS,2557941.0,571.0,1136406.0,214.0
com.app.50792,2024-01-22,8003.0,1406.0,457.0,FINANCE,10095.0,0.0,4810.0,0.0
com.app.99432,2024-01-22,1106376.0,17055.0,7805.0,BUSINESS,246111.0,95.0,139090.0,64.0
com.app.18251,2024-01-22,51940.0,2147.0,510.0,FINANCE,75925.0,119.0,15796.0,28.0
com.app.79754,2024-01-22,12885.0,6196.0,639.0,OTHERS,101646.0,330.0,6805.0,13.0
com.app.26790,2024-01-22,9064.0,2355.0,1532.0,FINANCE,50418.0,3.0,26729.0,3.0
com.app.34216,2024-01-22,1638.0,1784.0,0.0,DESCONHECIDO,0.0,0.0,0.0,0.0
com.app.91390,2024-01-22,41404.0,18754.0,2962.0,BUSINESS,160562.0,67.0,105581.0,38.0
com.app.62062,2024-01-22,18090.0,3572.0,964.0,SHOPPING,52950.0,37.0,1866.0,0.0
com.app.80610,2024-01-22,1094293.0,119382.0,10876.0,BUSINESS,900668.0,448.0,361506.0,170.0
com.app.60633,2024-01-22,42465.0,12016.0,397.0,OTHERS,176697.0,4.0,18394.0,8.0
com.app.55537,2024-01-22,45714.0,9475.0,106.0,OTHERS,2322.0,2.0,1245.0,1.0
com.app.55481,2024-01-22,23525.0,3014.0,1873.0,FINANCE,47889.0,33.0,25525.0,15.0
com.app.19544,2024-01-22,640681.0,135221.0,42859.0,SHOPPING,1127175.0,279.0,609974.0,153.0
com.app.95243,2024-01-22,90812.0,3145.0,1792.0,FINANCE,27511.0,8.0,15278.0,10.0
com.app.97802,2024-01-22,6154.0,10516.0,191.0,OTHERS,2442.0,7.0,1030.0,1.0
com.app.33540,2024-01-22,640681.0,8683.0,7404.0,FINANCE,240644.0,1516.0,83139.0,95.0
com.app.95444,2024-01-22,3174.0,1926.0,444.0,FINANCE,2810.0,0.0,1057.0,1.0
com.app.31679,2024-01-22,253183.0,5921.0,2990.0,FINANCE,283723.0,677.0,140203.0,22.0
com.app.80525,2024-01-22,13500.0,5206.0,1106.0,FINANCE,287727.0,-8.0,158647.0,-5.0
com.app.63770,2024-01-22,335608.0,6700.0,4192.0,FINANCE,254305.0,326.0,42680.0,57.0
com.app.77385,2024-01-22,354511.0,2441.0,2971.0,FINANCE,207015.0,979.0,80072.0,50.0
com.app.54019,2024-01-22,5090.0,4949.0,402.0,SHOPPING,2143.0,3.0,277.0,0.0
com.app.31097,2024-01-22,10174.0,4010.0,1448.0,TRAVEL_AND_LOCAL,8643.0,18.0,3235.0,6.0
com.app.41189,2024-01-22,7639523.0,60785.0,13993.0,FINANCE,3551218.0,2928.0,955942.0,235.0
com.app.37962,2024-01-22,153220.0,15124.0,2850.0,TRAVEL_AND_LOCAL,82520.0,26.0,39286.0,13.0
com.app.17806,2024-01-22,370463.0,28699.0,8017.0,OTHERS,691534.0,590.0,169509.0,97.0
com.app.39929,2024-01-22,422615.0,3566.0,2042.0,FINANCE,89899.0,80.0,39020.0,25.0
com.app.27567,2024-01-22,8555.0,1683.0,954.0,TRAVEL_AND_LOCAL,2521.0,6.0,1437.0,4.0
com.app.72653,2024-01-22,17315.0,1485.0,758.0,FINANCE,36207.0,3.0,15330.0,4.0
com.app.21397,2024-01-22,41279.0,9578.0,1659.0,OTHERS,130196.0,11.0,48697.0,5.0
com.app.60423,2024-01-22,60072.0,6235.0,2262.0,SHOPPING,84162.0,38.0,42117.0,5.0
com.app.97976,2024-01-22,7970.0,8500.0,870.0,SHOPPING,8269.0,18.0,3084.0,5.0
com.app.34656,2024-01-22,48781.0,6363.0,2891.0,SHOPPING,44835.0,10.0,18258.0,5.0
com.app.81754,2024-01-22,6861.0,7143.0,178.0,TRAVEL_AND_LOCAL,706.0,1.0,408.0,0.0
com.app.78762,2024-01-22,88350.0,11595.0,150.0,OTHERS,89065.0,0.0,33849.0,0.0
com.app.40009,2024-01-22,85452.0,1781.0,778.0,OTHERS,63652.0,15.0,25282.0,3.0
com.app.96897,2024-01-22,40221.0,5028.0,1213.0,FINANCE,11505.0,24.0,5421.0,18.0
com.app.24343,2024-01-22,17128.0,8938.0,2007.0,TRAVEL_AND_LOCAL,14516.0,25.0,4396.0,4.0
com.app.97988,2024-01-22,3395.0,1357.0,432.0,SHOPPING,10761.0,7.0,4236.0,2.0
com.app.34625,2024-01-22,25097.0,2262.0,980.0,FINANCE,8301.0,4.0,2936.0,2.0
com.app.48065,2024-01-22,656088.0,26849.0,10164.0,SHOPPING,527206.0,356.0,101484.0,30.0
com.app.78470,2024-01-22,23382.0,3655.0,3574.0,SHOPPING,98896.0,50.0,27678.0,32.0
com.app.19872,2024-01-22,47313.0,1867.0,504.0,OTHERS,43599.0,39.0,5034.0,8.0
com.app.66274,2024-01-22,18514.0,593.0,364.0,BUSINESS,22256.0,0.0,12705.0,0.0
com.app.85231,2024-01-22,18380.0,1626.0,421.0,FINANCE,36541.0,1.0,21564.0,2.0
com.app.21027,2024-01-22,60987.0,5175.0,1105.0,BUSINESS,54118.0,105.0,4728.0,12.0
com.app.78155,2024-01-22,33200.0,1375.0,249.0,FINANCE,11139.0,1.0,6795.0,0.0
com.app.64776,2024-01-22,2425.0,1784.0,0.0,OTHERS,1535.0,0.0,291.0,0.0
com.app.24391,2024-01-22,5507.0,10040.0,65.0,OTHERS,1805.0,52.0,814.0,2.0
com.app.85803,2024-01-22,6396.0,911.0,115.0,BUSINESS,3253.0,6.0,862.0,0.0
com.app.78794,2024-01-22,6704368.0,147515.0,53271.0,FINANCE,2125323.0,748.0,959033.0,210.0
com.app.87209,2024-01-22,4963.0,1908.0,40.0,FINANCE,2631.0,28.0,513.0,5.0
com.app.92275,2024-01-22,69948.0,5915.0,3927.0,SHOPPING,224688.0,62.0,28096.0,4.0
com.app.22262,2024-01-22,84361.0,5410.0,2893.0,FINANCE,86874.0,161.0,17708.0,20.0
com.app.47280,2024-01-22,8508612.0,65448.0,26202.0,FINANCE,6387245.0,2292.0,1465902.0,135.0
com.app.64353,2024-01-22,277299.0,2387.0,790.0,FINANCE,24117.0,6.0,9278.0,8.0
com.app.92210,2024-01-22,9339.0,4258.0,465.0,TRAVEL_AND_LOCAL,8881.0,1.0,3554.0,1.0
com.app.44002,2024-01-22,15757.0,9157.0,243.0,TRAVEL_AND_LOCAL,8312.0,28.0,3374.0,4.0
com.app.68335,2024-01-22,9595.0,1777.0,439.0,FINANCE,4767.0,2.0,3240.0,0.0
com.app.14811,2024-01-22,24082.0,1583.0,848.0,FINANCE,8412.0,1.0,4737.0,2.0
com.app.37148,2024-01-22,12435.0,1387.0,534.0,FINANCE,15912.0,2.0,8625.0,1.0
com.app.87362,2024-01-22,204511.0,26647.0,10619.0,OTHERS,664479.0,28.0,257830.0,-8.0
com.app.95194,2024-01-22,589522.0,32031.0,10934.0,SHOPPING,542466.0,390.0,214181.0,77.0
com.app.84714,2024-01-22,167712.0,14301.0,1548.0,OTHERS,342699.0,155.0,59187.0,13.0
com.app.93131,2024-01-22,12222.0,1786.0,271.0,BUSINESS,2972.0,1.0,1246.0,0.0
com.app.37541,2024-01-22,45642.0,3929.0,4026.0,SHOPPING,155683.0,16.0,47502.0,11.0
com.app.36257,2024-01-22,615626.0,8265.0,7454.0,BUSINESS,98649.0,112.0,57571.0,102.0
com.app.44541,2024-01-22,1562.0,8129.0,942.0,FOOD_AND_DRINK,177227.0,-8.0,41.0,0.0
com.app.32607,2024-01-22,99835.0,1972.0,1817.0,FINANCE,84414.0,265.0,21519.0,28.0
com.app.48189,2024-01-22,7748.0,1376.0,189.0,FINANCE,24537.0,23.0,9122.0,2.0
com.app.15675,2024-01-22,109873.0,2531.0,3666.0,FINANCE,556667.0,795.0,87481.0,189.0
com.app.35851,2024-01-22,15705.0,9437.0,1383.0,OTHERS,24692.0,18.0,6200.0,1.0
com.app.88509,2024-01-22,3792411.0,27870.0,39550.0,OTHERS,968611.0,353.0,499817.0,160.0
com.app.81778,2024-01-22,942.0,1784.0,0.0,DESCONHECIDO,0.0,0.0,0.0,0.0
com.app.18711,2024-01-22,91752.0,2157.0,1364.0,BUSINESS,56667.0,32.0,15046.0,11.0
com.app.87411,2024-01-22,29425.0,2656.0,2156.0,FINANCE,76572.0,105.0,30146.0,17.0
com.app.89044,2024-01-22,2607.0,1913.0,72.0,FINANCE,1313.0,1.0,813.0,0.0
com.app.50760,2024-01-22,49063.0,677.0,373.0,BUSINESS,58743.0,18.0,11157.0,0.0
com.app.74794,2024-01-22,422615.0,13301.0,5105.0,SHOPPING,203214.0,12.0,73289.0,3.0
com.app.69241,2024-01-22,1158.0,1932.0,69.0,OTHERS,1480.0,0.0,775.0,0.0
com.app.38566,2024-01-22,121350.0,5019.0,1589.0,BUSINESS,76006.0,134.0,24596.0,9.0
com.app.50679,2024-01-22,15021.0,1336.0,368.0,FINANCE,29088.0,29.0,9187.0,6.0
com.app.68015,2024-01-22,121262.0,26230.0,2683.0,OTHERS,555226.0,45.0,136468.0,28.0
com.app.21603,2024-01-22,447825.0,8050.0,3268.0,FINANCE,64268.0,199.0,18908.0,46.0
com.app.36648,2024-01-22,342138.0,2072.0,414.0,FINANCE,147345.0,119.0,46154.0,13.0
com.app.62109,2024-01-22,1421424.0,20569.0,9835.0,FINANCE,844695.0,3621.0,317809.0,164.0
com.app.37873,2024-01-22,29734.0,14879.0,616.0,OTHERS,46854.0,9.0,16457.0,10.0
com.app.90842,2024-01-22,39091.0,2552.0,1256.0,FINANCE,41388.0,12.0,21711.0,4.0
com.app.23207,2024-01-22,29876.0,7480.0,1004.0,FOOD_AND_DRINK,110880.0,7.0,27954.0,3.0
com.app.85381,2024-01-22,1399.0,1784.0,0.0,DESCONHECIDO,0.0,0.0,0.0,0.0
com.app.71740,2024-01-22,9844.0,1465.0,116.0,FINANCE,8335.0,2.0,4357.0,3.0
com.app.64764,2024-01-22,16971.0,2347.0,1257.0,FINANCE,41674.0,1.0,15427.0,0.0
com.app.83359,2024-01-22,118765.0,3616.0,2082.0,SHOPPING,36074.0,14.0,13063.0,9.0
com.app.19821,2024-01-22,463797.0,26599.0,17291.0,FOOD_AND_DRINK,802898.0,19.0,278236.0,-1.0
com.app.64634,2024-01-22,1088.0,2045.0,88.0,TRAVEL_AND_LOCAL,543.0,1.0,335.0,0.0
com.app.19772,2024-01-22,448758.0,5787.0,1335.0,FINANCE,182971.0,206.0,56284.0,1.0
com.app.47938,2024-01-22,2017.0,1869.0,661.0,SHOPPING,2650.0,0.0,1211.0,0.0
com.app.65327,2024-01-22,58222.0,4510.0,3577.0,SHOPPING,199558.0,44.0,66251.0,10.0
com.app.82896,2024-01-22,24784.0,3394.0,1216.0,FINANCE,16943.0,103.0,3562.0,26.0
com.app.91525,2024-01-22,5076.0,7129.0,155.0,TRAVEL_AND_LOCAL,3910.0,8.0,717.0,2.0
com.app.31153,2024-01-22,1853495.0,57170.0,19359.0,FINANCE,1051475.0,1084.0,183868.0,60.0
com.app.60770,2024-01-22,15127.0,1784.0,225.0,FOOD_AND_DRINK,3575.0,1.0,1721.0,1.0
com.app.40009,2024-01-23,86139.0,1730.0,161.0,OTHERS,63667.0,17.0,25285.0,0.0
com.app.86367,2024-01-23,99905.0,1636.0,68.0,FINANCE,42920.0,58.0,18551.0,7.0
com.app.65327,2024-01-23,59192.0,5247.0,3650.0,SHOPPING,199602.0,34.0,66261.0,4.0
com.app.90857,2024-01-23,4388.0,1785.0,0.0,SHOPPING,97353.0,0.0,40771.0,0.0
com.app.58221,2024-01-23,104944.0,8865.0,1205.0,OTHERS,92935.0,58.0,17848.0,14.0
com.app.80569,2024-01-23,13570.0,4410.0,41.0,SHOPPING,140877.0,69.0,14295.0,2.0
com.app.36145,2024-01-23,259750.0,13602.0,7284.0,SHOPPING,188744.0,231.0,70412.0,16.0
com.app.48189,2024-01-23,7285.0,1374.0,6.0,FINANCE,24560.0,8.0,9124.0,4.0
com.app.78762,2024-01-23,88117.0,11579.0,146.0,OTHERS,89065.0,0.0,33849.0,-1.0
com.app.89034,2024-01-23,30323.0,1788.0,15.0,OTHERS,2562.0,1.0,1623.0,2.0
com.app.96938,2024-01-23,52019.0,1629.0,0.0,OTHERS,43805.0,4.0,15379.0,1.0
com.app.59849,2024-01-23,46591.0,21352.0,1967.0,OTHERS,1473700.0,-63.0,374597.0,-53.0
com.app.24343,2024-01-23,15765.0,8916.0,57.0,TRAVEL_AND_LOCAL,14541.0,15.0,4400.0,5.0
com.app.53788,2024-01-23,1640.0,1380.0,20.0,OTHERS,12734.0,0.0,5835.0,0.0
com.app.34656,2024-01-23,50677.0,5906.0,203.0,SHOPPING,44845.0,6.0,18263.0,2.0
com.app.87411,2024-01-23,29301.0,2096.0,55.0,FINANCE,76677.0,111.0,30163.0,5.0
com.app.50760,2024-01-23,43062.0,613.0,5.0,BUSINESS,58761.0,27.0,11150.0,0.0
com.app.32607,2024-01-23,91699.0,1947.0,33.0,FINANCE,84679.0,156.0,21547.0,15.0
com.app.21603,2024-01-23,442984.0,8056.0,238.0,FINANCE,64467.0,142.0,18954.0,20.0
com.app.97976,2024-01-23,7111.0,8512.0,56.0,SHOPPING,8287.0,19.0,3089.0,5.0
com.app.62109,2024-01-23,1320243.0,21008.0,207.0,FINANCE,848316.0,2295.0,317973.0,86.0
com.app.36648,2024-01-23,319889.0,2042.0,32.0,FINANCE,147464.0,99.0,46167.0,0.0
com.app.27567,2024-01-23,9104.0,1638.0,983.0,TRAVEL_AND_LOCAL,2527.0,1.0,1441.0,1.0
com.app.82889,2024-01-23,1021.0,1892.0,14.0,FINANCE,1758.0,1.0,513.0,1.0
com.app.34625,2024-01-23,23907.0,1624.0,56.0,FINANCE,8305.0,2.0,2938.0,1.0
com.app.33540,2024-01-23,623955.0,5553.0,126.0,FINANCE,242160.0,988.0,83234.0,62.0
com.app.21027,2024-01-23,53212.0,5001.0,218.0,BUSINESS,54223.0,123.0,4740.0,8.0
com.app.19544,2024-01-23,623955.0,113120.0,2510.0,SHOPPING,1127454.0,201.0,610127.0,66.0
com.app.64776,2024-01-23,2364.0,1785.0,0.0,OTHERS,1535.0,0.0,291.0,0.0
com.app.55537,2024-01-23,52019.0,9354.0,55.0,OTHERS,2324.0,4.0,1246.0,0.0
com.app.77385,2024-01-23,341901.0,2321.0,83.0,FINANCE,207994.0,662.0,80122.0,20.0
